"IMEI","Serial","StationID","Model","ModelNum","Grade","Failed","Color","Memory","Parts","BatteryHealthPercentage","UnlockStatus","DeviceLock","Carrier","MDM","SimLock","TimeTaken","CreatedTimeStamp","deviceDisconnect"
"356443102601806","DX3ZGA0NKXKQ","eze7","iPhone XR","A1984","B1","","Red","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""DX3ZGA0NKXKQ"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DX3ZGA0NKXKQ""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""FJ693870W7LL1P1C"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""FJ693870W7LL1P1C""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F8Y9381H1GQJKGVAC"",""checkSum"":""null"",""CurrentSerial"":""F8Y9381H1GQJKGVAC""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R93737J6XJH814R"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R93737J6XJH814R""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""F6D9371188TJ5Y22H"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F6D9371188TJ5Y22H""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""GR78424K8XAKF3C9J+07634109684179074812782913"",""checkSum"":""null"",""CurrentSerial"":""GR78424K8XAKF3C9J+07634109684179074812782913""}]}","96","UNLK","Off","AT&T","No","Unlocked",NaN,"2021-09-20T18:39:59.00-04:00","2021-09-20 22:54:32"
"356422109820601","F2MZ3SU2KXKQ","eze7","iPhone XR","A1984","B1","","Red","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""F2MZ3SU2KXKQ"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F2MZ3SU2KXKQ""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3Y928707LJJ9WJC"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3Y928707LJJ9WJC""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""FG992260BLBJKGXAX"",""checkSum"":""null"",""CurrentSerial"":""FG992260BLBJKGXAX""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""F0W92710DF6JH801E"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F0W92710DF6JH801E""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""F6D92561QGEJ5Y22S"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F6D92561QGEJ5Y22S""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXR9016KDS6KF3C9Z+01074088635188072660820913"",""checkSum"":""null"",""CurrentSerial"":""FXR9016KDS6KF3C9Z+01074088635188072660820913""}]}","87","LK","Off","T-Mobile","No","Locked",NaN,"2021-09-20T18:40:23.00-04:00","2021-09-20 22:54:32"
"353062107140272","G0NYPB1FKXKQ","eze7","iPhone XR","A1984","B1","","Red","64GB","{""Remarks"":""OEM-Repair"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""G0NYPB1FKXKQ"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G0NYPB1FKXKQ""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3Y91870FE1L1P1A"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3Y91870FE1L1P1A""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""FG991760JJWJWFGA4"",""checkSum"":""null"",""CurrentSerial"":""FG991760JJWJWFGA4""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""F0W916700MQJH803H"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F0W916700MQJH803H""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""F6D9162139PJ5Y22T"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F6D9162139PJ5Y22T""},{""currentCheckSum"":""S0YzQw=="",""Status"":""OEM-Repair"",""name"":""LCD"",""FactorySerial"":""F7C8386E431JH41AX+T32DJCE023D3A1B11+F7C8385D916JH3WA5+CX5836500MLJKF2AF+36352CD"",""checkSum"":""Skg0MQ=="",""CurrentSerial"":""FXC84563UN1xxxx9F+07976105662183085788803913""}]}","87","UNLK","Off","AT&T","No","Unlocked",NaN,"2021-09-20T18:40:50.00-04:00","2021-09-20 22:54:28"
"356436104267154","FFWZLMG0KXKQ","eze7","iPhone XR","A1984","B1","","Red","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""FFWZLMG0KXKQ"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""FFWZLMG0KXKQ""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""C7H94250F7PJ9WJBK"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""C7H94250F7PJ9WJBK""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F8Y9407DDM3JKGVA1"",""checkSum"":""null"",""CurrentSerial"":""F8Y9407DDM3JKGVA1""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""F0W94110NJDJH806Q"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F0W94110NJDJH806Q""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""F6D93960UFJJ5Y22B"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F6D93960UFJJ5Y22B""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""GHD9394868XKF3C9U+BB109099662188077739821913"",""checkSum"":""null"",""CurrentSerial"":""GHD9394868XKF3C9U+BB109099662188077739821913""}]}","87","UNLK","Off","","No","Unlocked",NaN,"2021-09-20T18:40:55.00-04:00","2021-09-20 22:54:24"
"356451106165496","DX3CR4EJKXKQ","eze7","iPhone XR","A1984","","Face ID,Grading,","Red","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""DX3CR4EJKXKQ"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DX3CR4EJKXKQ""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""FJ60213012QJ9WJE"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""FJ60213012QJ9WJE""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""FG9017200M3JKGXBT"",""checkSum"":""null"",""CurrentSerial"":""FG9017200M3JKGXBT""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R9474E6FSJH817H"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R9474E6FSJH817H""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""F6D011506BKJ5Y22W"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F6D011506BKJ5Y22W""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXC94630VXTKF3C91+07922093683185076699808913"",""checkSum"":""null"",""CurrentSerial"":""FXC94630VXTKF3C91+07922093683185076699808913""}]}","100","LK","Off","US Cellular Locked Policy","No","Locked",NaN,"2021-09-20T18:34:33.00-04:00","2021-09-20 22:54:00"
"353237107354160","C39CD8TCN6XP","eze5","iPhone 11 Pro","A2160","B1","Bad ESN,","Gold","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""C39CD8TCN6XP"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""C39CD8TCN6XP""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""G2C010500CTLTPJC"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G2C010500CTLTPJC""},{""currentCheckSum"":""TFRETQ=="",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":"""",""checkSum"":"""",""CurrentSerial"":""F5D94441KHRxxxx8F""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""F0W950707FKK91M83"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F0W950707FKK91M83""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DN800976Q9NK91K3X"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DN800976Q9NK91K3X""},{""currentCheckSum"":""TTE5UQ=="",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":"""",""checkSum"":"""",""CurrentSerial"":""FXT9426T0AGxxxx64+0B103124568167052095756193""}]}","84","LK","Off","Sprint","No","Locked",NaN,"2021-09-20T18:12:36.00-04:00","2021-09-20 22:52:39"
"353053100204843","DNPY2MYWKXKT","eze6","iPhone XR","A1984","","Face ID,","Coral","64GB","{""Remarks"":""OEM-Repair"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""DNPY2MYWKXKT"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DNPY2MYWKXKT""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3X90230FBUL1P1A"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3X90230FBUL1P1A""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F8Y84521U82JKGTAP"",""checkSum"":""null"",""CurrentSerial"":""F8Y84521U82JKGTAP""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""F0W841400SGJH805N"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F0W841400SGJH805N""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""GCF851112FLHYMW2N"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""GCF851112FLHYMW2N""},{""currentCheckSum"":""S0YzQw=="",""Status"":""OEM-Repair"",""name"":""LCD"",""FactorySerial"":""FY684148ND6KF3C9B+01033096657180073720786913"",""checkSum"":""S0YzQw=="",""CurrentSerial"":""FXP8434MN7Yxxxx9C+01082094695183074706801913""}]}","87","UNLK","Off","AT&T","No","Unlocked",NaN,"2021-09-20T18:49:49.00-04:00","2021-09-20 22:50:17"
"357201097428901","C39XR5WWKPFQ","eze5","iPhone XS","A1920","B1","Face ID,","Silver","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""C39XR5WWKPFQ"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""C39XR5WWKPFQ""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""G2C84760PEZJVN6D"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G2C84760PEZJVN6D""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F5D84462L1VJT0L0Q"",""checkSum"":""null"",""CurrentSerial"":""F5D84462L1VJT0L0Q""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R84623D35JH842J"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R84623D35JH842J""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""GCF84532R5XHYMX5S"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""GCF84532R5XHYMX5S""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXR8433EY4JJNK590+01057106682164079836760913"",""checkSum"":""null"",""CurrentSerial"":""FXR8433EY4JJNK590+01057106682164079836760913""}]}","85","UNLK","Off","AT&T","No","Unlocked",NaN,"2021-09-20T18:34:06.00-04:00","2021-09-20 22:48:02"
"357208095320063","C39XL6KVKPFQ","eze5","iPhone XS","A1920","B1","","Silver","64GB","{""Remarks"":""OEM-Repair"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""C39XL6KVKPFQ"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""C39XL6KVKPFQ""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""G2C84320MREJVN6C"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G2C84320MREJVN6C""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F5D841173A7JT0L01"",""checkSum"":""null"",""CurrentSerial"":""F5D841173A7JT0L01""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R84035FWGJH8423"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R84035FWGJH8423""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DNL84072676J5XN69"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DNL84072676J5XN69""},{""currentCheckSum"":"""",""Status"":""OEM-Repair"",""name"":""LCD"",""FactorySerial"":""FX983869NVFJNK57S+10952103678159080819740913"",""checkSum"":""Sk5LNQ==""}]}","81","UNLK","Off","","No","Unlocked",NaN,"2021-09-20T18:33:47.00-04:00","2021-09-20 22:43:52"
"353065107823615","F2LYJ682KXKT","eze6","iPhone XR","A1984","B1","","Coral","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""F2LYJ682KXKT"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F2LYJ682KXKT""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3X91440QMPL1P1A"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3X91440QMPL1P1A""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F8Y9121193GJKGVAH"",""checkSum"":""null"",""CurrentSerial"":""F8Y9121193GJKGVAH""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R9122E2G5JH8133"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R9122E2G5JH8133""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""F6D91171N88J5Y222"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F6D91171N88J5Y222""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXD82972V8AJT5F9L+12521092673185072687808913"",""checkSum"":""null"",""CurrentSerial"":""FXD82972V8AJT5F9L+12521092673185072687808913""}]}","91","UNLK","Off","AT&T","No","Unlocked",NaN,"2021-09-20T18:31:02.00-04:00","2021-09-20 22:44:48"
"353054107943326","F2LYJG1SKXKT","eze6","iPhone XR","A1984","B1","","Coral","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""F2LYJG1SKXKT"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F2LYJG1SKXKT""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3Y915201SAL1P1A"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3Y915201SAL1P1A""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""FG990920A7NJKGXAB"",""checkSum"":""null"",""CurrentSerial"":""FG990920A7NJKGXAB""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R9133FH2YJH814T"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R9133FH2YJH814T""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""GCF9124163CHYMW2P"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""GCF9124163CHYMW2P""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXV83963QJYKF3C96+07015097662186078725812913"",""checkSum"":""null"",""CurrentSerial"":""FXV83963QJYKF3C96+07015097662186078725812913""}]}","86","LK","Off","T-Mobile","No","Locked",NaN,"2021-09-20T18:31:11.00-04:00","2021-09-20 22:44:25"
"357335094339883","F71XLH5HKXKT","eze6","iPhone XR","A1984","C","","Coral","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""F71XLH5HKXKT"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F71XLH5HKXKT""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""C7H843207RJL1P148"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""C7H843207RJL1P148""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""FG984232V4JJKGX5Z"",""checkSum"":""null"",""CurrentSerial"":""FG984232V4JJKGX5Z""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R8417D36QJH812H"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R8417D36QJH812H""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""GCF84068JHFHYMW2H"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""GCF84068JHFHYMW2H""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXD835133UEKF3C9E+07522102656186079763812913"",""checkSum"":""null"",""CurrentSerial"":""FXD835133UEKF3C9E+07522102656186079763812913""}]}","83","UNLK","Off","AT&T","No","Unlocked",NaN,"2021-09-20T18:31:02.00-04:00","2021-09-20 22:43:59"
"356439109216002","DX3CG79HKXKT","eze6","iPhone XR","A1984","B1","","Coral","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""DX3CG79HKXKT"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DX3CG79HKXKT""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""FJ601270N7JL1P1D"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""FJ601270N7JL1P1D""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""FG90114002PJWFGBK"",""checkSum"":""null"",""CurrentSerial"":""FG90114002PJWFGBK""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R9432EERXJH8123"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R9432EERXJH8123""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""F6D007703A7J5Y22V"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F6D007703A7J5Y22V""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXD94130DW2KF3C9R+07931099634184076737805913"",""checkSum"":""null"",""CurrentSerial"":""FXD94130DW2KF3C9R+07931099634184076737805913""}]}","91","LK","Off","US Xfinity Mobile Only - All Others Blocked","No","Locked",NaN,"2021-09-20T18:30:55.00-04:00","2021-09-20 22:43:44"
"357349095023081","FK1XNNL5KXKT","eze6","iPhone XR","A1984","B2","Proximity Sensor,","Coral","64GB","{""Remarks"":""OEM-Repair"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""FK1XNNL5KXKT"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""FK1XNNL5KXKT""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3Y84321L0NL1P14"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3Y84321L0NL1P14""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""FG984334W9YJKGX5U"",""checkSum"":""null"",""CurrentSerial"":""FG984334W9YJKGX5U""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R8424JK3VJH814J"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R8424JK3VJH814J""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DN884361NWCHYMW30"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DN884361NWCHYMW30""},{""currentCheckSum"":""S0YzQw=="",""Status"":""OEM-Repair"",""name"":""LCD"",""FactorySerial"":""F7C8325E05XJH41AJ+T32DG9D255C3A1K11+F7C8324A1QUJH3WAJ+CX5830302PUJKF2AK+31172ED"",""checkSum"":""Skg0MQ=="",""CurrentSerial"":""FXV838336Q6xxxx94+07013108635186084813813913""}]}","97","UNLK","Off","AT&T","No","Unlocked",NaN,"2021-09-20T18:31:09.00-04:00","2021-09-20 22:43:31"
"356451104650010","GQRCT05EKXKT","eze6","iPhone XR","A1984","B2","Face ID,","Coral","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""GQRCT05EKXKT"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""GQRCT05EKXKT""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""C7H0164002HJ9WJB6"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""C7H0164002HJ9WJB6""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F8Y0136BJPWJKGVAR"",""checkSum"":""null"",""CurrentSerial"":""F8Y0136BJPWJKGVAR""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R91176H9LJH812K"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R91176H9LJH812K""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""F6D01010MB5J5Y222"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F6D01010MB5J5Y222""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FX9950765DAKF3C9S+07944094645184077705805913"",""checkSum"":""null"",""CurrentSerial"":""FX9950765DAKF3C9S+07944094645184077705805913""}]}","95","UNLK","Off","","No","Unlocked",NaN,"2021-09-20T18:31:07.00-04:00","2021-09-20 22:42:57"
"357335097013733","DNPXM83FKXKT","eze6","iPhone XR","A1984","C","Bad ESN,Face ID,","Coral","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""DNPXM83FKXKT"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DNPXM83FKXKT""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3Y84431WF3J9WJA"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3Y84431WF3J9WJA""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""FG98413324VJKGX5F"",""checkSum"":""null"",""CurrentSerial"":""FG98413324VJKGX5F""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R8413GC3QJH8146"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R8413GC3QJH8146""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""F6D840217BWJ5Y23R"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F6D840217BWJ5Y23R""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXP83213LT9JT5F9L+07014102637185077761809913"",""checkSum"":""null"",""CurrentSerial"":""FXP83213LT9JT5F9L+07014102637185077761809913""}]}","90","LK","Off","Sprint","No","Locked",NaN,"2021-09-20T18:31:09.00-04:00","2021-09-20 22:41:58"
"353063107773625","F2LYJ76ZKXKT","eze6","iPhone XR","A1984","B1","","Coral","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""F2LYJ76ZKXKT"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F2LYJ76ZKXKT""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3X91440EFWL1P1A"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3X91440EFWL1P1A""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""FG990920DNSJKGXAT"",""checkSum"":""null"",""CurrentSerial"":""FG990920DNSJKGXAT""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R9125D7K3JH813R"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R9125D7K3JH813R""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""GCF91273YUEHYMW2D"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""GCF91273YUEHYMW2D""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""GHD8444B4LVKF3C94+BB112107664180076798785913"",""checkSum"":""null"",""CurrentSerial"":""GHD8444B4LVKF3C94+BB112107664180076798785913""}]}","94","UNLK","Off","AT&T","No","Unlocked",NaN,"2021-09-20T18:30:46.00-04:00","2021-09-20 22:41:37"
